"event_id","disease","serotype","lat","lon","locality","country","region","location","observation_date","report_date","display_date","species","diagnosis_source","humans_affected","humans_deaths"
284359,"Influenza - Avian","H5N8 HPAI",50.65,-2.6,"Nr Weymouth","U.K. of Great Britain and Northern Ireland","Europe","Nr Weymouth, U.K. of Great Britain and Northern Ireland, Europe","2020-11-03","2020-12-11","2020-11-03","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
284358,"Influenza - Avian","H5N8 HPAI",51.74,-2.4,"Nr Stroud","U.K. of Great Britain and Northern Ireland","Europe","Nr Stroud, U.K. of Great Britain and Northern Ireland, Europe","2020-11-03","2020-12-11","2020-11-03","Wild,Goose / Wild,Anatidae (unidentified) / Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
284357,"Influenza - Avian","H5N8 HPAI",50.65,-2.6,"Nr Weymouth","U.K. of Great Britain and Northern Ireland","Europe","Nr Weymouth, U.K. of Great Britain and Northern Ireland, Europe","2020-11-03","2020-12-11","2020-11-03","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
284268,"Influenza - Avian","H5N8 HPAI",51.61,-3.01,"Newport","U.K. of Great Britain and Northern Ireland","Europe","Newport, U.K. of Great Britain and Northern Ireland, Europe","2020-11-23","2020-12-04","2020-11-23","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
283691,"Influenza - Avian","H5N8 HPAI",54.3,-1.47,"Northallerton","U.K. of Great Britain and Northern Ireland","Europe","Northallerton, U.K. of Great Britain and Northern Ireland, Europe","2020-11-26","2020-12-03","2020-11-26","Domestic,Unspecified bird","OIE",,
283690,"Influenza - Avian","H5N8 HPAI",52.78,-0.85,"Melton Mowbray","U.K. of Great Britain and Northern Ireland","Europe","Melton Mowbray, U.K. of Great Britain and Northern Ireland, Europe","2020-11-18","2020-12-03","2020-11-18","Domestic,Unspecified bird / Wild,Unspecified bird / Captive,House sparrow / Captive,Quail / Captive,Peacock / Captive,Red-and-green macaw (Ara chloropterus) / Wild,Cockatiel / Captive,Cockatiel / Wild,Black swan (Cygnus atratus) / Wild,Emu (Dromaius novaehollandiae) / Wild,Quail / Captive,Unspecified bird / Captive,Umbrella cockatoo / Wild,Phasianidae (Phasianidae)","OIE",,
282879,"Influenza - Avian","H5N8 HPAI",50.7218,-3.533617,"Nr Dawlish","U.K. of Great Britain and Northern Ireland","Europe","Nr Dawlish, U.K. of Great Britain and Northern Ireland, Europe","2020-11-05","2020-11-18","2020-11-05","Wild,Black swan (Cygnus atratus)","OIE",,
282871,"Influenza - Avian","H5N8 HPAI",52.93,0.009,"Nr Boston","U.K. of Great Britain and Northern Ireland","Europe","Nr Boston, U.K. of Great Britain and Northern Ireland, Europe","2020-11-13","2020-11-18","2020-11-13","Wild,Eurasian wigeon (Anas penelope) / Wild,Goose / Wild,Canada Goose (Branta canadensis) / Wild,Anatidae (unidentified) / Wild,Common shelduck (Tadorna tadorna)","OIE",,
282870,"Influenza - Avian","H5N8 HPAI",53.62,-2.86,"Nr Lancashire","U.K. of Great Britain and Northern Ireland","Europe","Nr Lancashire, U.K. of Great Britain and Northern Ireland, Europe","2020-11-13","2020-11-18","2020-11-13","Wild,Buzzard / Wild,Goose","OIE",,
282834,"Influenza - Avian","H5N8 HPAI",54.77,-6.47,"Nr Lough Beg","U.K. of Great Britain and Northern Ireland","Europe","Nr Lough Beg, U.K. of Great Britain and Northern Ireland, Europe","2020-11-10","2020-11-18","2020-11-10","Wild,Mute swan  (Cygnus olor)","OIE",,
282326,"Influenza - Avian","H5N8 HPAI",51.73,-2.21,"Stroud","U.K. of Great Britain and Northern Ireland","Europe","Stroud, U.K. of Great Britain and Northern Ireland, Europe",,"2020-11-10","2020-11-10","Wild,Anatidae (unidentified)","National authorities",,
282303,"Influenza - Avian","H5N8 HPAI",50.65,-2.6,"Nr Weymouth","U.K. of Great Britain and Northern Ireland","Europe","Nr Weymouth, U.K. of Great Britain and Northern Ireland, Europe","2020-11-03","2020-11-12","2020-11-03","Wild,Canada Goose (Branta canadensis)","OIE",,
282302,"Influenza - Avian","H5N8 HPAI",52.16,-2.81,"Hereford","U.K. of Great Britain and Northern Ireland","Europe","Hereford, U.K. of Great Britain and Northern Ireland, Europe","2020-11-09","2020-11-12","2020-11-09","Domestic,Unspecified bird","OIE",,
282267,"Influenza - Avian","H5N8 HPAI",50.72,-3.5,"DEVON","U.K. of Great Britain and Northern Ireland","Europe","DEVON, U.K. of Great Britain and Northern Ireland, Europe","2020-11-05","2020-11-11","2020-11-05","Wild,Black swan (Cygnus atratus)","OIE",,
282029,"Influenza - Avian","H5N8 HPAI",51.74,-2.4,"Gloucestershire","U.K. of Great Britain and Northern Ireland","Europe","Gloucestershire, U.K. of Great Britain and Northern Ireland, Europe","2020-11-03","2020-11-09","2020-11-03","Wild,Greylag goose / Wild,Canada Goose (Branta canadensis)","OIE",,
281542,"Influenza - Avian","H5N8 HPAI",53.25,-2.81,"Frodsham","U.K. of Great Britain and Northern Ireland","Europe","Frodsham, U.K. of Great Britain and Northern Ireland, Europe","2020-10-24","2020-11-03","2020-10-24","Domestic,Unspecified bird","OIE",,
281385,"Influenza - Avian","H5N2 LPAI",51.23,1.35,"DEAL","U.K. of Great Britain and Northern Ireland","Europe","DEAL, U.K. of Great Britain and Northern Ireland, Europe","2020-10-30","2020-11-02","2020-10-30","Domestic,Unspecified bird","OIE",,
281270,"Influenza - Avian","H5N8 HPAI",53.283333,-2.716667,"Frodsham","U.K. of Great Britain and Northern Ireland","Europe","Frodsham, U.K. of Great Britain and Northern Ireland, Europe",,"2020-11-02","2020-11-02","Domestic,Unspecified bird","National authorities",,
295113,"Influenza - Avian","H5N1 HPAI",-33.4,18.6,"HPAI_H5_GAU_2021_007","South Africa","Africa","HPAI_H5_GAU_2021_007, South Africa, Africa","2021-05-05","2021-05-12","2021-05-05","Domestic,Unspecified bird","OIE",,
295112,"Influenza - Avian","H5N1 HPAI",-26.8,29.3,"HPAI_H5_GAU_2021_008","South Africa","Africa","HPAI_H5_GAU_2021_008, South Africa, Africa","2021-05-07","2021-05-12","2021-05-07","Domestic,Unspecified bird","OIE",,
295111,"Influenza - Avian","H5N1 HPAI",-26.6,27.2,"HPAI_H5_GAU_2021_009","South Africa","Africa","HPAI_H5_GAU_2021_009, South Africa, Africa","2021-05-07","2021-05-12","2021-05-07","Domestic,Unspecified bird","OIE",,
295110,"Influenza - Avian","H5N1 HPAI",-27,28.7,"HPAI_H5_GAU_2021_010","South Africa","Africa","HPAI_H5_GAU_2021_010, South Africa, Africa","2021-05-10","2021-05-12","2021-05-10","Domestic,Unspecified bird","OIE",,
295095,"Influenza - Avian","H5N1 HPAI",-33.6,19.5,"HPAI_H5_GAU_2021_006","South Africa","Africa","HPAI_H5_GAU_2021_006, South Africa, Africa","2021-05-04","2021-05-06","2021-05-04","Domestic,Unspecified bird","OIE",,
294911,"Influenza - Avian","H5N1 HPAI",-26.6,27.3,"HPAI_H5_GAU_2021_005","South Africa","Africa","HPAI_H5_GAU_2021_005, South Africa, Africa","2021-05-03","2021-05-04","2021-05-03","Domestic,Unspecified bird","OIE",,
294910,"Influenza - Avian","H5N1 HPAI",-26.3,28.3,"HPAI_H5_GAU_2021_004","South Africa","Africa","HPAI_H5_GAU_2021_004, South Africa, Africa","2021-05-02","2021-05-04","2021-05-02","Domestic,Unspecified bird","OIE",,
294274,"Influenza - Avian","H5N1 HPAI",-25.5,28.4,"HPAI_H5_GAU_2021_002","South Africa","Africa","HPAI_H5_GAU_2021_002, South Africa, Africa","2021-03-04","2021-04-27","2021-03-04","Domestic,Unspecified bird","OIE",,
294273,"Influenza - Avian","H5N1 HPAI",-26.8,27,"HPAI_H5_GAU_2021_003","South Africa","Africa","HPAI_H5_GAU_2021_003, South Africa, Africa","2021-04-19","2021-04-27","2021-04-19","Domestic,Unspecified bird","OIE",,
293102,"Influenza - Avian","H5 HPAI",-26.3,28.2,"HPAI_H5_GAU_2021_001","South Africa","Africa","HPAI_H5_GAU_2021_001, South Africa, Africa","2021-04-09","2021-04-13","2021-04-09","Domestic,Unspecified bird","OIE",,
287474,"Influenza - Avian","H7 LPAI",-34,21.2,"AI_H7_2020_WCP_022","South Africa","Africa","AI_H7_2020_WCP_022, South Africa, Africa","2020-11-09","2021-02-01","2020-11-09","Domestic,Unspecified bird","OIE",,
287473,"Influenza - Avian","H7 LPAI",-33.6,22.1,"AI_H7_2020_WCP_021","South Africa","Africa","AI_H7_2020_WCP_021, South Africa, Africa","2020-11-04","2021-02-01","2020-11-04","Domestic,Unspecified bird","OIE",,
287472,"Influenza - Avian","H5N8 HPAI",-33.6,22.1,"HPAI_H5N8_2017_219","South Africa","Africa","HPAI_H5N8_2017_219, South Africa, Africa","2020-11-04","2021-01-15","2020-11-04","Domestic,Unspecified bird","OIE",,
283707,"Influenza - Avian","H7 LPAI",-33.5,22.5,"AI_H7_2020_WCP_020","South Africa","Africa","AI_H7_2020_WCP_020, South Africa, Africa","2020-11-02","2020-12-02","2020-11-02","Domestic,Unspecified bird","OIE",,
283348,"Influenza - Avian","H7 LPAI",-32.5,22.5,"AI_H7_2020_WCP_016","South Africa","Africa","AI_H7_2020_WCP_016, South Africa, Africa","2020-10-07","2020-11-23","2020-10-07","Domestic,Unspecified bird","OIE",,
283347,"Influenza - Avian","H7 LPAI",-33.5,22.5,"AI_H7_2020_WCP_019","South Africa","Africa","AI_H7_2020_WCP_019, South Africa, Africa","2020-10-06","2020-11-23","2020-10-06","Domestic,Unspecified bird","OIE",,
283346,"Influenza - Avian","H7 LPAI",-34.1,21.5,"AI_H7_2020_WCP_017","South Africa","Africa","AI_H7_2020_WCP_017, South Africa, Africa","2020-10-06","2020-11-23","2020-10-06","Domestic,Unspecified bird","OIE",,
283345,"Influenza - Avian","H7 LPAI",-34.1,21.7,"AI_H7_2020_WCP_015","South Africa","Africa","AI_H7_2020_WCP_015, South Africa, Africa","2020-10-05","2020-11-23","2020-10-05","Domestic,Unspecified bird","OIE",,
283344,"Influenza - Avian","H7 LPAI",-34.2,20.9,"AI_H7_2020_WCP_014","South Africa","Africa","AI_H7_2020_WCP_014, South Africa, Africa","2020-09-22","2020-11-23","2020-09-22","Domestic,Unspecified bird","OIE",,
283343,"Influenza - Avian","H7 LPAI",-34.1,20.8,"AI_H7_2020_WCP_013","South Africa","Africa","AI_H7_2020_WCP_013, South Africa, Africa","2020-09-17","2020-11-23","2020-09-17","Domestic,Unspecified bird","OIE",,
283342,"Influenza - Avian","H7 LPAI",-33.8,22.1,"AI_H7_2020_WCP_012","South Africa","Africa","AI_H7_2020_WCP_012, South Africa, Africa","2020-09-16","2020-11-23","2020-09-16","Domestic,Unspecified bird","OIE",,
283341,"Influenza - Avian","H7 LPAI",-33.5,22.5,"AI_H7_2020_WCP_018","South Africa","Africa","AI_H7_2020_WCP_018, South Africa, Africa","2020-09-10","2020-11-23","2020-09-10","Domestic,Unspecified bird","OIE",,
283335,"Influenza - Avian","H7 LPAI",-34,21.5,"AI_H7_2020_WCP_009","South Africa","Africa","AI_H7_2020_WCP_009, South Africa, Africa","2020-09-07","2020-11-13","2020-09-07","Domestic,Unspecified bird","OIE",,
283334,"Influenza - Avian","H7 LPAI",-33.4,22.5,"AI_H7_2020_WCP_003","South Africa","Africa","AI_H7_2020_WCP_003, South Africa, Africa","2020-09-02","2020-11-13","2020-09-02","Domestic,Unspecified bird","OIE",,
283333,"Influenza - Avian","H7 LPAI",-33.5,22.6,"AI_H7_2020_WCP_010","South Africa","Africa","AI_H7_2020_WCP_010, South Africa, Africa","2020-09-01","2020-11-13","2020-09-01","Domestic,Unspecified bird","OIE",,
283332,"Influenza - Avian","H7 LPAI",-33.5,21.7,"AI_H7_2020_WCP_008","South Africa","Africa","AI_H7_2020_WCP_008, South Africa, Africa","2020-08-27","2020-11-13","2020-08-27","Domestic,Unspecified bird","OIE",,
283331,"Influenza - Avian","H7 LPAI",-34.2,20.8,"AI_H7_2020_WCP_011","South Africa","Africa","AI_H7_2020_WCP_011, South Africa, Africa","2020-08-20","2020-11-13","2020-08-20","Domestic,Unspecified bird","OIE",,
283330,"Influenza - Avian","H7 LPAI",-34.2,20.7,"AI_H7_2020_WCP_005","South Africa","Africa","AI_H7_2020_WCP_005, South Africa, Africa","2020-08-19","2020-11-13","2020-08-19","Domestic,Unspecified bird","OIE",,
282877,"Influenza - Avian","H7 LPAI",-34.2,20.4,"AI_H7_2020_WCP_004","South Africa","Africa","AI_H7_2020_WCP_004, South Africa, Africa","2020-09-03","2020-11-13","2020-09-03","Domestic,Ostrich","OIE",,
282876,"Influenza - Avian","H7 LPAI",-33.6,22.1,"AI_H7_2020_WCP_007","South Africa","Africa","AI_H7_2020_WCP_007, South Africa, Africa","2020-08-19","2020-11-13","2020-08-19","Domestic,Ostrich","OIE",,
282875,"Influenza - Avian","H7 LPAI",-33.5,21.6,"AI_H7_2020_WCP_002","South Africa","Africa","AI_H7_2020_WCP_002, South Africa, Africa","2020-08-18","2020-11-13","2020-08-18","Domestic,Ostrich","OIE",,
282874,"Influenza - Avian","H7 LPAI",-34.2,20.7,"AI_H7_2020_WCP_001","South Africa","Africa","AI_H7_2020_WCP_001, South Africa, Africa","2020-08-04","2020-11-13","2020-08-04","Domestic,Ostrich","OIE",,
280529,"Influenza - Avian","H5 LPAI",-33.6,22.1,"LPAI_H5_2020_WCP_001","South Africa","Africa","LPAI_H5_2020_WCP_001, South Africa, Africa","2020-08-27","2020-10-13","2020-08-27","Domestic,Unspecified bird","OIE",,
280461,"Influenza - Avian","H7 LPAI",-34.3,20.7,"LPAI_H7_2020_WCP_006","South Africa","Africa","LPAI_H7_2020_WCP_006, South Africa, Africa","2020-08-17","2020-10-14","2020-08-17","Domestic,Unspecified bird","OIE",,
279329,"Influenza - Avian","H7 LPAI",-33.6,22,"LPAI_H7_2020_WCP_004","South Africa","Africa","LPAI_H7_2020_WCP_004, South Africa, Africa","2020-08-07","2020-09-28","2020-08-07","Domestic,Unspecified bird","OIE",,
279328,"Influenza - Avian","H7 LPAI",-33.5,21.6,"LPAI_H7_2020_WCP_005","South Africa","Africa","LPAI_H7_2020_WCP_005, South Africa, Africa","2020-08-04","2020-09-28","2020-08-04","Domestic,Unspecified bird","OIE",,
277945,"Influenza - Avian","H7 LPAI",-34.1,22,"LPAI_H7_2020_WCP_002","South Africa","Africa","LPAI_H7_2020_WCP_002, South Africa, Africa","2020-08-03","2020-09-02","2020-08-03","Domestic,Unspecified bird","OIE",,
277944,"Influenza - Avian","H7 LPAI",-33.6,22.1,"LPAI_H7_2020_WCP_003","South Africa","Africa","LPAI_H7_2020_WCP_003, South Africa, Africa","2020-07-20","2020-09-02","2020-07-20","Domestic,Unspecified bird","OIE",,
277234,"Influenza - Avian","H7 LPAI",-34.1,22,"LPAI_H7_2020_WCP_001","South Africa","Africa","LPAI_H7_2020_WCP_001, South Africa, Africa","2020-07-15","2020-08-21","2020-07-15","Domestic,Ostrich","OIE",,
276363,"Influenza - Avian","H5N8 HPAI",-31.4,21.3,"HPAI_H5N8_2017_218","South Africa","Africa","HPAI_H5N8_2017_218, South Africa, Africa","2020-06-04","2020-07-24","2020-06-04","Domestic,Ostrich","OIE",,
276362,"Influenza - Avian","H5N8 HPAI",-32.6,25.7,"HPAI_H5N8_2017_217","South Africa","Africa","HPAI_H5N8_2017_217, South Africa, Africa","2020-04-28","2020-07-24","2020-04-28","Domestic,Ostrich","OIE",,
267180,"Influenza - Avian","H5N8 HPAI",-33.6,22.3,"HPAI_H5N8_2017_216","South Africa","Africa","HPAI_H5N8_2017_216, South Africa, Africa","2020-01-14","2020-03-26","2020-01-14","Domestic,Ostrich","OIE",,
264420,"Influenza - Avian","H5N8 HPAI",25.594403,45.656965,"Sudair","Saudi Arabia","Asia","Sudair, Saudi Arabia, Asia","2020-01-30","2020-02-04","2020-01-30","Domestic,Unspecified bird","OIE",,
287976,"Influenza - Avian","H5N8 HPAI",22.4296,114.2384,"Lake Silver","Hong Kong, SAR","Asia","Lake Silver, Hong Kong, SAR, Asia","2021-01-28","2021-01-31","2021-01-28","Wild,Peregrin falcon:Falco peregrinus(Falconidae)","OIE",,
286429,"Influenza - Avian","H5N8 HPAI",22.4975,114.0489,"Mai Po","Hong Kong, SAR","Asia","Mai Po, Hong Kong, SAR, Asia","2021-01-06","2021-01-14","2021-01-06","Wild,Unspecified bird","OIE",,
264828,"Influenza - Avian","H9 LPAI",22.408705,114.057637,"Administrative unit not available","Hong Kong, SAR","Asia","Administrative unit not available, Hong Kong, SAR, Asia","2020-02-04","2020-02-07","2020-02-04",,"National authorities",1,
292105,"Influenza - Avian","H5N8 HPAI",50.0583,14.6817,"Kv tnice","Czech Republic","Europe","Kv tnice, Czech Republic, Europe","2021-02-22","2021-03-19","2021-02-22","Wild,Swan","OIE",,
292104,"Influenza - Avian","H5N8 HPAI",49.0014,17.4169,"Ostrožská Nová Ves","Czech Republic","Europe","Ostrožská Nová Ves, Czech Republic, Europe","2021-03-05","2021-03-19","2021-03-05","Wild,Swan","OIE",,
292103,"Influenza - Avian","H5N8 HPAI",49.955,17.8961,"Kate inky - St íbrné jezero","Czech Republic","Europe","Kate inky - St íbrné jezero, Czech Republic, Europe","2021-03-09","2021-03-19","2021-03-09","Wild,Swan","OIE",,
292102,"Influenza - Avian","H5N8 HPAI",50.5,15.02,"Bose","Czech Republic","Europe","Bose, Czech Republic, Europe","2021-03-03","2021-03-19","2021-03-03","Wild,Swan","OIE",,
292101,"Influenza - Avian","H5N8 HPAI",50.4747,15.0469,"Kn žmost","Czech Republic","Europe","Kn žmost, Czech Republic, Europe","2021-03-03","2021-03-19","2021-03-03","Wild,Swan","OIE",,
292100,"Influenza - Avian","H5N8 HPAI",49.6606,17.1731,"Hynkov","Czech Republic","Europe","Hynkov, Czech Republic, Europe","2021-03-05","2021-03-19","2021-03-05","Wild,Swan","OIE",,
292099,"Influenza - Avian","H5N8 HPAI",49.2292,14.7428,"Starý u Sob slavi (pond)","Czech Republic","Europe","Starý u Sob slavi (pond), Czech Republic, Europe","2021-02-04","2021-03-19","2021-02-04","Wild,Swan","OIE",,
292098,"Influenza - Avian","H5N8 HPAI",50.5706,15.0878,"P �šovice","Czech Republic","Europe","P �šovice, Czech Republic, Europe","2021-02-15","2021-03-19","2021-02-15","Wild,Swan","OIE",,
292097,"Influenza - Avian","H5N8 HPAI",49.6539,17.2428,"Chomutov","Czech Republic","Europe","Chomutov, Czech Republic, Europe","2021-03-05","2021-03-19","2021-03-05","Wild,Swan","OIE",,
291303,"Influenza - Avian","H5N5 HPAI",49.24,17.4761,"Kvasice","Czech Republic","Europe","Kvasice, Czech Republic, Europe","2021-02-24","2021-03-18","2021-02-24","Wild,Swan","OIE",,
290049,"Influenza - Avian","H5N8 HPAI",50.357222,13.796389,"Louny (Žatec)","Czech Republic","Europe","Louny (Žatec), Czech Republic, Europe",,"2021-03-03","2021-03-03","Wild,Swan","National authorities",,
290048,"Influenza - Avian","H5N8 HPAI",50.083333,14.416667,"Praha-m sto (Císa ská louka)","Czech Republic","Europe","Praha-m sto (Císa ská louka), Czech Republic, Europe",,"2021-03-02","2021-03-02","Wild,Swan","National authorities",,
290047,"Influenza - Avian","H5N8 HPAI",50.229722,17.204722,"Jeseník (Javorník-ves)","Czech Republic","Europe","Jeseník (Javorník-ves), Czech Republic, Europe",,"2021-03-02","2021-03-02","Wild,Swan","National authorities",,
290046,"Influenza - Avian","H5N5 HPAI",49.298889,17.393056,"Krom  �ž (Kvasice)","Czech Republic","Europe","Krom  �ž (Kvasice), Czech Republic, Europe",,"2021-03-01","2021-03-01","Wild,Swan","National authorities",,
290045,"Influenza - Avian","H5N8 HPAI",49.233333,17.666667,"Zlín (Pasecký potok)","Czech Republic","Europe","Zlín (Pasecký potok), Czech Republic, Europe",,"2021-03-02","2021-03-02","Wild,Mallard:Anas platyrhynchos(Anatidae)","National authorities",,
290044,"Influenza - Avian","H5N8 HPAI",50.057222,14.684167,"Prague-East (Kv tnice)","Czech Republic","Europe","Prague-East (Kv tnice), Czech Republic, Europe",,"2021-02-24","2021-02-24","Wild,Swan","National authorities",,
290043,"Influenza - Avian","H5N8 HPAI",50.186111,15.041667,"Nymburk (Nymburk - river Elbe)","Czech Republic","Europe","Nymburk (Nymburk - river Elbe), Czech Republic, Europe",,"2021-02-22","2021-02-22","Wild,Swan","National authorities",,
290042,"Influenza - Avian","H5N8 HPAI",50.766944,15.056111,"Liberec (Velký Píse ák)","Czech Republic","Europe","Liberec (Velký Píse ák), Czech Republic, Europe",,"2021-02-15","2021-02-15","Wild,Swan","National authorities",,
290041,"Influenza - Avian","H5N8 HPAI",49.308889,14.1475,"Písek (river Otava)","Czech Republic","Europe","Písek (river Otava), Czech Republic, Europe",,"2021-01-25","2021-01-25","Wild,Swan","National authorities",,
290040,"Influenza - Avian","H5N8 HPAI",49.357404,14.104085,"Písek (Zlivický pond)","Czech Republic","Europe","Písek (Zlivický pond), Czech Republic, Europe",,"2021-01-21","2021-01-21","Wild,Swan","National authorities",,
