Event ID,Disease,Serotype,lat,lon,Locality,Country,Region,Location,observation_date,report_date,Date,Species,Diagnosis Source,Humans Affected,Human Deaths
222659,Influenza - Avian,H5N8 HPAI,43.6597,-0.4575,Bats,France,Europe,"Bats, France, Europe",2017-01-12,2017-01-20,2017-01-12,"Domestic,Unspecified bird",OIE,0,0
222658,Influenza - Avian,H5N8 HPAI,43.576944,-0.376667,PIMBO,France,Europe,"PIMBO, France, Europe",2017-01-11,2017-01-20,2017-01-11,"Domestic,Unspecified bird",OIE,0,0
222657,Influenza - Avian,H5N8 HPAI,43.6397,-0.485556,SAMADET,France,Europe,"SAMADET, France, Europe",2017-01-11,2017-01-20,2017-01-11,"Domestic,Unspecified bird",OIE,0,0
222656,Influenza - Avian,H5N8 HPAI,43.5325,0.3339,Monclar-sur-Losse,France,Europe,"Monclar-sur-Losse, France, Europe",2017-01-11,2017-01-20,2017-01-11,"Domestic,Duck",OIE,0,0
222655,Influenza - Avian,H5N8 HPAI,43.77,-0.426389,Larrivière-Saint-Savin,France,Europe,"Larrivière-Saint-Savin, France, Europe",2017-01-10,2017-01-20,2017-01-10,"Domestic,Unspecified bird",OIE,0,0
222654,Influenza - Avian,H5N8 HPAI,43.43,0.4156,Saint-Michel,France,Europe,"Saint-Michel, France, Europe",2017-01-10,2017-01-20,2017-01-10,"Domestic,Duck",OIE,0,0
222653,Influenza - Avian,H5N8 HPAI,43.605,-0.405833,PUYOL-CAZALET,France,Europe,"PUYOL-CAZALET, France, Europe",2017-01-10,2017-01-20,2017-01-10,"Domestic,Unspecified bird",OIE,0,0
222652,Influenza - Avian,H5N8 HPAI,43.6272,-0.388611,PAYROS-CAZAUTETS,France,Europe,"PAYROS-CAZAUTETS, France, Europe",2017-01-10,2017-01-20,2017-01-10,"Domestic,Unspecified bird",OIE,0,0
222327,Influenza - Avian,H5N8 HPAI,44.147971,0.345039,Nerac,France,Europe,"Nerac, France, Europe",2017-01-12,2017-01-13,2017-01-12,"Wild,Mallard",OIE,0,0
222326,Influenza - Avian,H5N8 HPAI,46.0244,4.9903,Bouligneux,France,Europe,"Bouligneux, France, Europe",2017-01-06,2017-01-13,2017-01-06,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
222078,Influenza - Avian,H5N1 LPAI,46.439722,-0.286111,Augé,France,Europe,"Augé, France, Europe",2017-01-06,2017-01-10,2017-01-06,"Domestic,Unspecified bird",OIE,0,0
222005,Influenza - Avian,H5N8 HPAI,43.6589,-0.405833,Castelnau-Tursan,France,Europe,"Castelnau-Tursan, France, Europe",2017-01-10,2017-01-13,2017-01-10,"Domestic,Unspecified bird",OIE,0,0
222004,Influenza - Avian,H5N8 HPAI,43.9036,-0.152222,MAULEON D''''ARMAGNAC,France,Europe,"MAULEON D''''ARMAGNAC, France, Europe",2017-01-10,2017-01-13,2017-01-10,"Domestic,Unspecified bird",OIE,0,0
222003,Influenza - Avian,H5N8 HPAI,43.437222,0.271667,AUX-AUSSAT,France,Europe,"AUX-AUSSAT, France, Europe",2017-01-10,2017-01-13,2017-01-10,"Domestic,Unspecified bird",OIE,0,0
222002,Influenza - Avian,H5N8 HPAI,43.6133,-0.434444,ARBOUCAVE,France,Europe,"ARBOUCAVE, France, Europe",2017-01-09,2017-01-13,2017-01-09,"Domestic,Unspecified bird",OIE,0,0
222001,Influenza - Avian,H5N8 HPAI,43.6397,-0.485556,Samadet,France,Europe,"Samadet, France, Europe",2017-01-09,2017-01-13,2017-01-09,"Domestic,Unspecified bird",OIE,0,0
222000,Influenza - Avian,H5N8 HPAI,43.743056,-0.481667,Montgaillard,France,Europe,"Montgaillard, France, Europe",2017-01-09,2017-01-13,2017-01-09,"Domestic,Unspecified bird",OIE,0,0
221999,Influenza - Avian,H5N8 HPAI,43.938056,-0.331111,Sainte-Foy,France,Europe,"Sainte-Foy, France, Europe",2017-01-09,2017-01-13,2017-01-09,"Domestic,Unspecified bird",OIE,0,0
221998,Influenza - Avian,H5N8 HPAI,43.7036,-0.488056,Sarraziet,France,Europe,"Sarraziet, France, Europe",2017-01-09,2017-01-13,2017-01-09,"Domestic,Unspecified bird",OIE,0,0
221997,Influenza - Avian,H5N8 HPAI,43.743056,-0.481667,Montgaillard,France,Europe,"Montgaillard, France, Europe",2017-01-09,2017-01-13,2017-01-09,"Domestic,Unspecified bird",OIE,0,0
221970,Influenza - Avian,H5N8 HPAI,43.595833,-0.325833,MIRAMONT SENSACQ,France,Europe,"MIRAMONT SENSACQ, France, Europe",2017-01-08,2017-01-13,2017-01-08,"Domestic,Duck",OIE,0,0
221969,Influenza - Avian,H5N8 HPAI,43.6133,-0.434444,Arboucave,France,Europe,"Arboucave, France, Europe",2017-01-08,2017-01-13,2017-01-08,"Domestic,Duck",OIE,0,0
221968,Influenza - Avian,H5N8 HPAI,43.5867,-0.507778,Mant,France,Europe,"Mant, France, Europe",2017-01-08,2017-01-13,2017-01-08,"Domestic,Duck",OIE,0,0
221967,Influenza - Avian,H5N8 HPAI,46.439722,-0.286111,Augé,France,Europe,"Augé, France, Europe",2017-01-07,2017-01-13,2017-01-07,"Domestic,Duck",OIE,0,0
221966,Influenza - Avian,H5N8 HPAI,43.6072,-0.272222,Saint-Agnet,France,Europe,"Saint-Agnet, France, Europe",2017-01-07,2017-01-13,2017-01-07,"Domestic,Duck",OIE,0,0
221965,Influenza - Avian,H5N8 HPAI,43.6747,-0.355,BAHUS SOUBIRAN,France,Europe,"BAHUS SOUBIRAN, France, Europe",2017-01-06,2017-01-13,2017-01-06,"Domestic,Duck",OIE,0,0
221964,Influenza - Avian,H5N8 HPAI,43.2442,0.2075,COUSSAN,France,Europe,"COUSSAN, France, Europe",2017-01-06,2017-01-13,2017-01-06,"Domestic,Duck",OIE,0,0
221963,Influenza - Avian,H5N8 HPAI,43.595833,-0.325833,MIRAMONT SENSACQ,France,Europe,"MIRAMONT SENSACQ, France, Europe",2017-01-06,2017-01-13,2017-01-06,"Domestic,Duck",OIE,0,0
221962,Influenza - Avian,H5N8 HPAI,43.776111,-0.179444,Le Houga,France,Europe,"Le Houga, France, Europe",2017-01-04,2017-01-13,2017-01-04,"Domestic,Duck",OIE,0,0
221961,Influenza - Avian,H5N8 HPAI,43.4058,0.4542,Sauviac,France,Europe,"Sauviac, France, Europe",2017-01-04,2017-01-13,2017-01-04,"Domestic,Duck",OIE,0,0
221960,Influenza - Avian,H5N8 HPAI,43.4058,0.4542,Sauviac,France,Europe,"Sauviac, France, Europe",2017-01-04,2017-01-13,2017-01-04,"Domestic,Duck",OIE,0,0
221959,Influenza - Avian,H5N8 HPAI,43.759167,0.032778,Nogaro,France,Europe,"Nogaro, France, Europe",2017-01-04,2017-01-13,2017-01-04,"Domestic,Duck",OIE,0,0
221958,Influenza - Avian,H5N8 HPAI,43.579444,0.329722,Montesquiou,France,Europe,"Montesquiou, France, Europe",2017-01-04,2017-01-13,2017-01-04,"Domestic,Duck",OIE,0,0
221957,Influenza - Avian,H5N8 HPAI,43.6747,-0.355,BAHUS SOUBIRAN,France,Europe,"BAHUS SOUBIRAN, France, Europe",2017-01-04,2017-01-13,2017-01-04,"Domestic,Duck",OIE,0,0
221956,Influenza - Avian,H5N8 HPAI,43.656389,-0.37,PECORADE,France,Europe,"PECORADE, France, Europe",2017-01-03,2017-01-13,2017-01-03,"Domestic,Duck",OIE,0,0
221955,Influenza - Avian,H5N8 HPAI,43.6072,-0.272222,Saint-Agnet,France,Europe,"Saint-Agnet, France, Europe",2017-01-03,2017-01-13,2017-01-03,"Domestic,Duck",OIE,0,0
221954,Influenza - Avian,H5N8 HPAI,43.776111,-0.179444,Le Houga,France,Europe,"Le Houga, France, Europe",2017-01-03,2017-01-13,2017-01-03,"Domestic,Duck",OIE,0,0
221953,Influenza - Avian,H5N8 HPAI,43.595833,-0.325833,Miramont-Sensacq,France,Europe,"Miramont-Sensacq, France, Europe",2017-01-02,2017-01-13,2017-01-02,"Domestic,Duck",OIE,0,0
221952,Influenza - Avian,H5N8 HPAI,43.579444,0.329722,Montesquiou,France,Europe,"Montesquiou, France, Europe",2017-01-02,2017-01-13,2017-01-02,"Domestic,Duck",OIE,0,0
221951,Influenza - Avian,H5N8 HPAI,43.7853,-0.0075,Sainte-Christie-d''Armagnac,France,Europe,"Sainte-Christie-d''Armagnac, France, Europe",2017-01-02,2017-01-13,2017-01-02,"Domestic,Duck",OIE,0,0
221950,Influenza - Avian,H5N8 HPAI,43.579444,0.329722,Montesquiou,France,Europe,"Montesquiou, France, Europe",2017-01-02,2017-01-13,2017-01-02,"Domestic,Duck",OIE,0,0
221949,Influenza - Avian,H5N8 HPAI,43.4911,0.4603,Saint-Médard,France,Europe,"Saint-Médard, France, Europe",2017-01-02,2017-01-13,2017-01-02,"Domestic,Duck",OIE,0,0
221948,Influenza - Avian,H5N8 HPAI,43.4058,0.4542,Sauviac,France,Europe,"Sauviac, France, Europe",2017-01-02,2017-01-13,2017-01-02,"Domestic,Duck",OIE,0,0
224467,Influenza - Avian,H5N8 HPAI,44.729903,21.425002,Kisiljevo- kanal Ramski rit,Serbia,Europe,"Kisiljevo- kanal Ramski rit, Serbia, Europe",2017-02-23,2017-03-01,2017-02-23,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
224466,Influenza - Avian,H5N8 HPAI,44.604014,22.684417,Mala Vrbica,Serbia,Europe,"Mala Vrbica, Serbia, Europe",2017-02-23,2017-03-01,2017-02-23,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
224465,Influenza - Avian,H5N8 HPAI,45.295725,20.145882,Mošorin,Serbia,Europe,"Mošorin, Serbia, Europe",2017-02-17,2017-03-01,2017-02-17,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
224464,Influenza - Avian,H5N8 HPAI,44.74396,21.190331,selo Kostolac-Pepeliste,Serbia,Europe,"selo Kostolac-Pepeliste, Serbia, Europe",2017-02-13,2017-03-01,2017-02-13,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
224463,Influenza - Avian,H5N8 HPAI,44.71285,21.607467,Vinci,Serbia,Europe,"Vinci, Serbia, Europe",2017-02-10,2017-03-01,2017-02-10,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
224462,Influenza - Avian,H5N8 HPAI,45.267439,19.866724,kanal DTD,Serbia,Europe,"kanal DTD, Serbia, Europe",2017-02-10,2017-03-01,2017-02-10,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
224461,Influenza - Avian,H5N8 HPAI,45.3086,20.6421,Botoš,Serbia,Europe,"Botoš, Serbia, Europe",2017-02-10,2017-03-01,2017-02-10,"Domestic,Unspecified bird",OIE,0,0
224460,Influenza - Avian,H5N8 HPAI,45.221902,19.60928,"Begecka jama park prirode, Begec",Serbia,Europe,"Begecka jama park prirode, Begec, Serbia, Europe",2017-02-08,2017-03-01,2017-02-08,"Wild,Mallard / Wild,Grey heron / Wild,Great Cormorant (Phalacrocorax carbo)",OIE,0,0
224459,Influenza - Avian,H5N8 HPAI,44.850763,20.414397,Zemun- Zemunski kej,Serbia,Europe,"Zemun- Zemunski kej, Serbia, Europe",2017-02-03,2017-03-01,2017-02-03,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
224358,Influenza - Avian,H5N5 HPAI,45.3026,20.6463,Botos-reka Tamis ,Serbia,Europe,"Botos-reka Tamis , Serbia, Europe",2017-01-20,2017-03-01,2017-01-20,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
223086,Influenza - Avian,H5N8 LPAI,45.008616,20.254014,Stari Banovci (Danube river),Serbia,Europe,"Stari Banovci (Danube river), Serbia, Europe",2017-01-27,2017-01-31,2017-01-27,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
223085,Influenza - Avian,H5N8 LPAI,45.006962,19.244254,Morovic (Bosut river),Serbia,Europe,"Morovic (Bosut river), Serbia, Europe",2017-01-27,2017-01-31,2017-01-27,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
223084,Influenza - Avian,H5N8 LPAI,45.393955,20.105078,Jegricka bara,Serbia,Europe,"Jegricka bara, Serbia, Europe",2017-01-27,2017-01-31,2017-01-27,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
223083,Influenza - Avian,H5N8 LPAI,45.669,18.969,Apatin (Danube river),Serbia,Europe,"Apatin (Danube river), Serbia, Europe",2017-01-25,2017-01-31,2017-01-25,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
223082,Influenza - Avian,H5N8 LPAI,45.54506,19.801882,Srbobran,Serbia,Europe,"Srbobran, Serbia, Europe",2017-01-25,2017-01-31,2017-01-25,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
223081,Influenza - Avian,H5N8 LPAI,45.3026,20.6463,Botoš (Tamiš river),Serbia,Europe,"Botoš (Tamiš river), Serbia, Europe",2017-01-25,2017-01-31,2017-01-25,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
223080,Influenza - Avian,H5N8 LPAI,45.3815,20.3845,"Jezero 3, Zrenjanin",Serbia,Europe,"Jezero 3, Zrenjanin, Serbia, Europe",2017-01-25,2017-01-31,2017-01-25,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
222308,Influenza - Avian,H5N8 HPAI,44.87364,20.443898,"Pancevacki rit, Jerero-kanal Vizelj",Serbia,Europe,"Pancevacki rit, Jerero-kanal Vizelj, Serbia, Europe",2017-01-09,2017-01-11,2017-01-09,"Wild,Mute swan  (Cygnus olor)",OIE,0,0
288815,Influenza - Avian,H5N8 HPAI,48.98,10.89,Treuchtlingen,Germany,Europe,"Treuchtlingen, Germany, Europe",2021-02-08,2021-02-12,2021-02-08,"Domestic,Unspecified bird",OIE,0,0
288332,Influenza - Avian,H5N8 HPAI,54.04,11.68,Biendorf,Germany,Europe,"Biendorf, Germany, Europe",2021-02-08,2021-02-09,2021-02-08,"Domestic,Unspecified bird",OIE,0,0
288331,Influenza - Avian,H5N8 HPAI,54.03,12.87,Grammendorf,Germany,Europe,"Grammendorf, Germany, Europe",2021-02-06,2021-02-09,2021-02-06,"Domestic,Unspecified bird",OIE,0,0
288330,Influenza - Avian,H5N8 HPAI,53.15,14.07,Passow,Germany,Europe,"Passow, Germany, Europe",2021-02-05,2021-02-09,2021-02-05,"Domestic,Unspecified bird",OIE,0,0
288285,Influenza - Avian,H5N8 HPAI,53.85,10.66,Lübeck,Germany,Europe,"Lübeck, Germany, Europe",2021-01-29,2021-02-05,2021-01-29,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)",OIE,0,0
288284,Influenza - Avian,H5N8 HPAI,53.8,9.66,Pinneberg,Germany,Europe,"Pinneberg, Germany, Europe",2021-01-27,2021-02-05,2021-01-27,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)",OIE,0,0
288283,Influenza - Avian,H5N8 HPAI,54.44,11.09,Ostholstein,Germany,Europe,"Ostholstein, Germany, Europe",2021-01-25,2021-02-05,2021-01-25,"Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae) / Wild,Swan",OIE,0,0
288282,Influenza - Avian,H5N8 HPAI,53.9,9.02,Dithmarschen,Germany,Europe,"Dithmarschen, Germany, Europe",2021-01-25,2021-02-05,2021-01-25,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)",OIE,0,0
288281,Influenza - Avian,H5N8 HPAI,54.38,9.72,Rendsburg-Eckernförde,Germany,Europe,"Rendsburg-Eckernförde, Germany, Europe",2021-01-15,2021-02-05,2021-01-15,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)",OIE,0,0
288280,Influenza - Avian,H5N8 HPAI,53.82,9.4,Steinburg,Germany,Europe,"Steinburg, Germany, Europe",2021-01-14,2021-02-05,2021-01-14,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)",OIE,0,0
288278,Influenza - Avian,H5N8 HPAI,53.88,11.71,Nordwestmecklenburg,Germany,Europe,"Nordwestmecklenburg, Germany, Europe",2021-01-28,2021-02-05,2021-01-28,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)",OIE,0,0
288277,Influenza - Avian,H5N8 HPAI,54.07,13.77,Vorpommern-Greifswald,Germany,Europe,"Vorpommern-Greifswald, Germany, Europe",2021-01-28,2021-02-05,2021-01-28,"Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae)",OIE,0,0
288276,Influenza - Avian,H5N8 HPAI,52.43,13.42,Berlin,Germany,Europe,"Berlin, Germany, Europe",2021-01-28,2021-02-05,2021-01-28,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)",OIE,0,0
288044,Influenza - Avian,H5N8 HPAI,53.14,14.06,Passow,Germany,Europe,"Passow, Germany, Europe",2021-01-31,2021-02-03,2021-01-31,"Domestic,Unspecified bird",OIE,0,0
287651,Influenza - Avian,H5N8 HPAI,53.633333,11.41666,Vorpommern-Greifswald,Germany,Europe,"Vorpommern-Greifswald, Germany, Europe",2021-01-20,2021-01-28,2021-01-20,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)",OIE,0,0
287633,Influenza - Avian,H5N8 HPAI,53.12,11.31,Dömitz,Germany,Europe,"Dömitz, Germany, Europe",2021-01-28,2021-02-01,2021-01-28,"Domestic,Unspecified bird",OIE,0,0
287624,Influenza - Avian,H5N8 HPAI,49.76,11.4,Pottenstein,Germany,Europe,"Pottenstein, Germany, Europe",2021-01-28,2021-01-29,2021-01-28,"Domestic,Unspecified bird",OIE,0,0
287602,Influenza - Avian,H5N8 HPAI,53.45,9.5,Stade,Germany,Europe,"Stade, Germany, Europe",2021-01-19,2021-01-28,2021-01-19,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)",OIE,0,0
287601,Influenza - Avian,H5N8 HPAI,53.12,8.33,Oldenburg,Germany,Europe,"Oldenburg, Germany, Europe",2021-01-18,2021-01-28,2021-01-18,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)",OIE,0,0
287600,Influenza - Avian,H5N8 HPAI,52.9,10.91,Lüchow-Dannenberg,Germany,Europe,"Lüchow-Dannenberg, Germany, Europe",2021-01-18,2021-01-28,2021-01-18,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)",OIE,0,0
287599,Influenza - Avian,H5N8 HPAI,53.44,8.59,Cuxhaven,Germany,Europe,"Cuxhaven, Germany, Europe",2021-01-12,2021-01-28,2021-01-12,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)",OIE,0,0
287597,Influenza - Avian,H5N3 HPAI,53.6,7.13,Aurich,Germany,Europe,"Aurich, Germany, Europe",2021-01-06,2021-01-28,2021-01-06,"Wild,Unspecified bird",OIE,0,0
287596,Influenza - Avian,H5N5 HPAI,53.73,12.75,Mecklenburgische Seenplatte,Germany,Europe,"Mecklenburgische Seenplatte, Germany, Europe",2021-01-14,2021-01-28,2021-01-14,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)",OIE,0,0
287594,Influenza - Avian,H5N8 HPAI,53.59,10.02,Hamburg,Germany,Europe,"Hamburg, Germany, Europe",2021-01-15,2021-01-28,2021-01-15,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)",OIE,0,0
287593,Influenza - Avian,H5N8 HPAI,53.21,14.37,Uckermark,Germany,Europe,"Uckermark, Germany, Europe",2021-01-22,2021-01-28,2021-01-22,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)",OIE,0,0
287592,Influenza - Avian,H5N5 HPAI,47.99,11.17,Starnberg,Germany,Europe,"Starnberg, Germany, Europe",2021-01-22,2021-01-28,2021-01-22,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae)",OIE,0,0
287591,Influenza - Avian,H5N8 HPAI,50.01,10.53,Haßberge,Germany,Europe,"Haßberge, Germany, Europe",2021-01-21,2021-01-28,2021-01-21,"Wild,Swan",OIE,0,0
287590,Influenza - Avian,H5N5 HPAI,47.74,8.96,Konstanz,Germany,Europe,"Konstanz, Germany, Europe",2021-01-11,2021-01-28,2021-01-11,"Wild,Crow",OIE,0,0
287589,Influenza - Avian,H5N4 HPAI,47.74,8.96,Konstanz,Germany,Europe,"Konstanz, Germany, Europe",2021-01-07,2021-01-28,2021-01-07,"Wild,Swan",OIE,0,0
287551,Influenza - Avian,H5N8 HPAI,53.88,11.71,Glasin,Germany,Europe,"Glasin, Germany, Europe",2021-01-26,2021-01-27,2021-01-26,"Domestic,Unspecified bird",OIE,0,0
287374,Influenza - Avian,H5N8 HPAI,54.333333,13,Vorpommern-Rügen,Germany,Europe,"Vorpommern-Rügen, Germany, Europe",2021-01-12,2021-01-18,2021-01-12,"Wild,Swan",OIE,0,0
287373,Influenza - Avian,H5N8 HPAI,52.756111,9.393056,Wilhelmshaven,Germany,Europe,"Wilhelmshaven, Germany, Europe",2020-12-18,2021-01-18,2020-12-18,"Wild,Anatidae (unidentified)",OIE,0,0
287364,Influenza - Avian,H5N8 HPAI,49.58,8.36,Bobenheim-Roxheim,Germany,Europe,"Bobenheim-Roxheim, Germany, Europe",2021-01-20,2021-01-26,2021-01-20,"Wild,Quail / Wild,Phasianidae (unidentified):Phasianidae (incognita)(Phasianidae) / Wild,Accipitridae (Accipitridae) / Wild,Anatidae (unidentified) / Wild,Heron / Wild,Stork / Wild,Pigeon / Wild,Crane / Wild,Unspecified bird / Wild,Eurasian Tree Sparrow  / Wild,Common pheasant (Phasianus colchicus) / Wild,Greater flamingo (Phoenicopterus roseus) / Wild,Cockatiel / Wild,Owl / Wild,Black-faced spoonbill (Platalea minor) / Wild,Duck / Wild,Swan / Captive,Phasianidae (unidentified):Phasianidae (incognita)(Phasianidae)",OIE,0,0
287343,Influenza - Avian,H5N8 HPAI,53.19,11.87,Pirow,Germany,Europe,"Pirow, Germany, Europe",2021-01-22,2021-01-25,2021-01-22,"Domestic,Unspecified bird",OIE,0,0
287195,Influenza - Avian,H5N8 HPAI,51.38,10.84,Kyffhäuserkreis,Germany,Europe,"Kyffhäuserkreis, Germany, Europe",2021-01-13,2021-01-22,2021-01-13,"Wild,Swan",OIE,0,0
287176,Influenza - Avian,H5N8 HPAI,52.79,7.83,Lastrup,Germany,Europe,"Lastrup, Germany, Europe",2021-01-23,2021-01-25,2021-01-23,"Domestic,Chicken",OIE,0,0
287153,Influenza - Avian,H5N8 HPAI,53.53,7.71,Wittmund,Germany,Europe,"Wittmund, Germany, Europe",2021-01-20,2021-01-22,2021-01-20,"Domestic,Unspecified bird",OIE,0,0
287152,Influenza - Avian,H5N8 HPAI,53.02,8.45,Ganderkesee,Germany,Europe,"Ganderkesee, Germany, Europe",2021-01-20,2021-01-22,2021-01-20,"Domestic,Unspecified bird",OIE,0,0
287140,Influenza - Avian,H5N8 HPAI,51.65,6.5,Wesel,Germany,Europe,"Wesel, Germany, Europe",2021-01-08,2021-01-20,2021-01-08,"Wild,Accipitridae (Accipitridae)",OIE,0,0
287139,Influenza - Avian,H5N8 HPAI,53.17,8.61,Bremen,Germany,Europe,"Bremen, Germany, Europe",2021-01-08,2021-01-20,2021-01-08,"Wild,Anatidae (unidentified)",OIE,0,0
287138,Influenza - Avian,H5N8 HPAI,47.9,10.93,Landsberg a. Lech,Germany,Europe,"Landsberg a. Lech, Germany, Europe",2021-01-04,2021-01-20,2021-01-04,"Wild,Swan",OIE,0,0
287122,Influenza - Avian,H5N8 HPAI,54.470038,9.51416,Pinneberg,Germany,Europe,"Pinneberg, Germany, Europe",2021-01-08,2021-01-22,2021-01-08,"Wild,Anatidae (unidentified)",OIE,0,0
287121,Influenza - Avian,H5N8 HPAI,54.470038,9.51416,Steinburg,Germany,Europe,"Steinburg, Germany, Europe",2021-01-08,2021-01-22,2021-01-08,"Wild,Anatidae (unidentified)",OIE,0,0
287120,Influenza - Avian,H5N8 HPAI,54.470038,9.51416,Ostholstein,Germany,Europe,"Ostholstein, Germany, Europe",2020-12-17,2021-01-22,2020-12-17,"Wild,Accipitridae (Accipitridae) / Wild,Anatidae (unidentified)",OIE,0,0
287119,Influenza - Avian,H5N8 HPAI,54.470038,9.51416,Dithmarschen,Germany,Europe,"Dithmarschen, Germany, Europe",2020-12-15,2021-01-22,2020-12-15,"Wild,Anatidae (unidentified) / Wild,Unspecified bird / Wild,Goose",OIE,0,0
287118,Influenza - Avian,H5N8 HPAI,54.470038,9.51416,Pinneberg,Germany,Europe,"Pinneberg, Germany, Europe",2020-11-11,2021-01-22,2020-11-11,"Wild,Gull / Wild,Anatidae (unidentified)",OIE,0,0
286820,Influenza - Avian,H5N3 HPAI,54.470038,9.51416,Nordfriesland,Germany,Europe,"Nordfriesland, Germany, Europe",2021-01-06,2021-01-20,2021-01-06,"Wild,Unspecified bird",OIE,0,0
286819,Influenza - Avian,H5N3 HPAI,54.470038,9.51416,Dithmarschen,Germany,Europe,"Dithmarschen, Germany, Europe",2021-01-05,2021-01-20,2021-01-05,"Wild,Accipitridae (Accipitridae)",OIE,0,0
286794,Influenza - Avian,H5N8 HPAI,53.66,8.54,Wurster Nordseeküste,Germany,Europe,"Wurster Nordseeküste, Germany, Europe",2021-01-17,2021-01-18,2021-01-17,"Domestic,Unspecified bird",OIE,0,0
286793,Influenza - Avian,H5N8 HPAI,52.79,7.82,Lastrup,Germany,Europe,"Lastrup, Germany, Europe",2021-01-15,2021-01-18,2021-01-15,"Domestic,Unspecified bird",OIE,0,0
286792,Influenza - Avian,H5N8 HPAI,52.81,8.2,Emstek,Germany,Europe,"Emstek, Germany, Europe",2021-01-15,2021-01-18,2021-01-15,"Domestic,Unspecified bird",OIE,0,0
286789,Influenza - Avian,H5N1 HPAI,52.97,8.04,Cloppenburg,Germany,Europe,"Cloppenburg, Germany, Europe",2020-12-27,2021-01-18,2020-12-27,"Wild,Anatidae (unidentified)",OIE,0,0
286788,Influenza - Avian,H5N8 HPAI,53.56,10.98,Ludwigslust-Parchim,Germany,Europe,"Ludwigslust-Parchim, Germany, Europe",2021-01-14,2021-01-18,2021-01-14,"Wild,Swan",OIE,0,0
286787,Influenza - Avian,H5N8 HPAI,54.18,13.34,Vorpommern-Greifswald,Germany,Europe,"Vorpommern-Greifswald, Germany, Europe",2021-01-06,2021-01-18,2021-01-06,"Wild,Anatidae (unidentified)",OIE,0,0
286786,Influenza - Avian,H5N8 HPAI,53.61,12.31,Landkreis Rostock,Germany,Europe,"Landkreis Rostock, Germany, Europe",2020-12-31,2021-01-18,2020-12-31,"Wild,Heron",OIE,0,0
286785,Influenza - Avian,H5N8 HPAI,53.41,10.27,Harburg,Germany,Europe,"Harburg, Germany, Europe",2021-01-15,2021-01-18,2021-01-15,"Wild,Anatidae (unidentified)",OIE,0,0
286784,Influenza - Avian,H5N8 HPAI,53.65,8.02,Friesland,Germany,Europe,"Friesland, Germany, Europe",2020-11-12,2021-01-18,2020-11-12,"Wild,Accipitridae (Accipitridae) / Wild,Anatidae (unidentified)",OIE,0,0
286783,Influenza - Avian,H5N8 HPAI,53.75,9.38,Stade,Germany,Europe,"Stade, Germany, Europe",2020-11-11,2021-01-18,2020-11-11,"Wild,Anatidae (unidentified)",OIE,0,0
286782,Influenza - Avian,H5N8 HPAI,52.88,9.18,Verden,Germany,Europe,"Verden, Germany, Europe",2020-11-10,2021-01-18,2020-11-10,"Wild,Anatidae (unidentified)",OIE,0,0
286781,Influenza - Avian,H5N8 HPAI,53.29,7.35,Leer,Germany,Europe,"Leer, Germany, Europe",2020-11-10,2021-01-18,2020-11-10,"Wild,Anatidae (unidentified)",OIE,0,0
286778,Influenza - Avian,H5N8 HPAI,51.93,13.88,Dahme-Spreewald,Germany,Europe,"Dahme-Spreewald, Germany, Europe",2021-01-11,2021-01-18,2021-01-11,"Wild,Anatidae (unidentified)",OIE,0,0
