ID,Nº Alerta,Comarca,ID CG,Event ID,Reporting date,Observational date,Country,Location,Latitud,Longitud,An. Type,Species,Cases,Deaths,Especie movimiento,Cód.  Especie,Prob mov semanal
1,18,DON BENITO,SP06044,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,19,VIGO-O BAIXO MIÑO,SP36039,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,19,VIGO-O BAIXO MIÑO,SP36039,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,20,ARANJUEZ,SP28013,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,20,ARANJUEZ,SP28013,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,21,BUSTURIALDEA,SP48021,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,21,BUSTURIALDEA,SP48021,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,22,LITORAL,SP11016,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,22,LITORAL,SP11016,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,23,CAMPIÑA,SP11020,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,23,CAMPIÑA,SP11020,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,24,SANLUCAR LA MAYOR (PONIENTE DE SEVILLA),SP41087,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,24,SANLUCAR LA MAYOR (PONIENTE DE SEVILLA),SP41087,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,25,BAJO ANDARAX/CAMPO DE TABERNA,SP04013,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,25,BAJO ANDARAX/CAMPO DE TABERNA,SP04013,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,26,MERIDA,SP06083,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,26,MERIDA,SP06083,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,27,TORRIJOS,SP45173,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,27,TORRIJOS,SP45173,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,28,DONOSTIALDEA-BIDASOA,SP20063,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,28,DONOSTIALDEA-BIDASOA,SP20063,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,29,GUADALAJARA,SP19130,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,29,GUADALAJARA,SP19130,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,30,SIERO,SP33066,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,30,SIERO,SP33066,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,31,UTRERA (BAJO GUADALQUIVIR),SP41095,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,31,UTRERA (BAJO GUADALQUIVIR),SP41095,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,32,CAMPO DE GIBRALTAR,SP11004,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,32,CAMPO DE GIBRALTAR,SP11004,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,33,NAVALMORAL DE LA MATA,SP10131,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,33,NAVALMORAL DE LA MATA,SP10131,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,34,REINOSA,SP39059,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,34,REINOSA,SP39059,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,35,VILLALPANDO,SP49250,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,35,VILLALPANDO,SP49250,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,36,MADRIDEJOS,SP45087,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,36,MADRIDEJOS,SP45087,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
